movie_id,tags,title,overview,cast,crew,popularity_log_norm,year,imdb_score,rt_score,top_recommendations
10072,mani year sinc freddi krueger first victim nanci came face face freddi sadist evil way nanci grown put frighten nightmar behind help teen cope dream bad freddi decid herald return invad kid dream scare commit suicid horror thriller grouptherapi nightmar hypnosi trap alcohol mentalil catholic disfigur sleepwalk mentalhospit psychotherapist dream robertenglund patriciaarquett heatherlangenkamp chuckrussel,A Nightmare on Elm Street 3: Dream Warriors,"It's been many years since Freddy Krueger's first victim, Nancy, came face-to-face with Freddy and his sadistic, evil ways. Now, Nancy's all grown up; she's put her frightening nightmares behind her and is helping teens cope with their dreams. Too bad Freddy's decided to herald his return by invading the kids' dreams and scaring them into committing suicide.","['RobertEnglund', 'PatriciaArquette', 'HeatherLangenkamp']",['ChuckRussell'],0.4289363135983838,1987,0.0,0.0,"[2623, 3359, 3084, 1351, 3660, 3260, 1784, 2552, 1619, 3804]"
211954,valentin acapulco resid playboy former fling leav babi doorstep head mexico comedi drama bachelor vespa loretoperalta eugenioderbez jessicalindsey eugenioderbez,Instructions Not Included,"Valentin is Acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of Mexico.","['LoretoPeralta', 'EugenioDerbez', 'JessicaLindsey']",['EugenioDerbez'],0.3482674835873617,2013,0.0,0.0,"[2425, 3258, 4142, 684, 1314, 4110, 2158, 2809, 2240, 3696]"
82990,five year sinc disappear kati hunter suburban famili wit strang event neighborhood woman mysteri child move horror garag poltergeist webcam imaginaryfriend bathtub tricycl foundfootag laptopcomput videotap evilchild levit aftercreditssting neighborneighborrelationship adoptedchild katiefeatherston kathrynnewton mattshiv henryjoost arielschulman,Paranormal Activity 4,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.","['KatieFeatherston', 'KathrynNewton', 'MattShively']","['HenryJoost', 'ArielSchulman']",0.4514930853050242,2012,0.0,0.0,"[763, 3614, 4161, 2324, 2865, 4193, 3347, 4216, 3758, 2303]"
29912,marcellu tribun time christ charg group assign crucifi jesu drunk win jesu homespun robe crucifixion torment nightmar delus event hope find way live done still believ jesu return palestin tri learn man kill drama crucifixion ancientrom richardburton jeansimmon victormatur henrykost,The Robe,"Marcellus is a tribune in the time of Christ. He is in charge of the group that is assigned to crucify Jesus. Drunk, he wins Jesus' homespun robe after the crucifixion. He is tormented by nightmares and delusions after the event. Hoping to find a way to live with what he has done, and still not believing in Jesus, he returns to Palestine to try and learn what he can of the man he killed.","['RichardBurton', 'JeanSimmons', 'VictorMature']",['HenryKoster'],0.2382436356470391,1953,0.0,0.0,"[3183, 1975, 2379, 2083, 1372, 1207, 3804, 1694, 1771, 2817]"
11843,famou pink panther jewel stolen inspector clouseau call catch thief inspector convinc phantom return utilis resourc asian manserv reveal ident phantom comedi robberi diamant côted'azur inspector panther petersel christopherplumm herbertlom blakeedward,The Return of the Pink Panther,The famous Pink Panther jewel has once again been stolen and Inspector Clouseau is called in to catch the thief. The Inspector is convinced that 'The Phantom' has returned and utilises all of his resources – himself and his Asian manservant – to reveal the identity of 'The Phantom'.,"['PeterSellers', 'ChristopherPlummer', 'HerbertLom']",['BlakeEdwards'],0.2966652318237134,1975,0.0,0.0,"[448, 2345, 1313, 1049, 1981, 77, 58, 607, 1103, 1007]"
11284,thought safe sleep freddi krueger return sixth instal nightmar elm street film psychologist maggi burrough torment recur nightmar meet patient horrif dream quest answer lead certain hous elm street nightmar becom realiti horror thriller comedi amnesia nightmar alternatedimens psychologist memoryloss youth killer disfigur duringcreditssting womandirector halfwayhous dream memori robertenglund lisazan shongreenblatt racheltalalay,Freddy's Dead: The Final Nightmare,"Just when you thought it was safe to sleep, Freddy Krueger returns in this sixth installment of the Nightmare on Elm Street films, as psychologist Maggie Burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. Their quest for answers leads to a certain house on Elm Street -- where the nightmares become reality.","['RobertEnglund', 'LisaZane', 'ShonGreenblatt']",['RachelTalalay'],0.4252801638074222,1991,0.0,0.0,"[3354, 3660, 3260, 2623, 1351, 1784, 3084, 2059, 3953, 4307]"
504,aileen wuorno emot scar highway hooker shoot sadist trick rape ultim becom america first femal serial killer crime drama femalenud prostitut rape sexualabus desper deathpenalti motel jobinterview basedontruestori murder betray serialkil poverti prostitut heartbreak mentalil womandirector ugli charlizetheron christinaricci brucedern pattyjenkin,Monster,Aileen Wuornos is an emotionally scarred highway hooker who shoots a sadistic trick who rapes her and ultimately becomes America's first female serial killer.,"['CharlizeTheron', 'ChristinaRicci', 'BruceDern']",['PattyJenkins'],0.4469732280937668,2003,0.0,0.0,"[3605, 1139, 3818, 2079, 1631, 417, 2464, 3495, 4354, 1762]"
173,ship sent investig wave mysteri sink encount advanc submarin nautilu command captain nemo adventur drama sciencefict dive ocean submarin julesvern captain atlanti deepsea warship divingsuit harpoon ship war scubadiv underwat scuba captainnemo giantsquid kirkdougla jamesmason paulluka richardfleisch,"20,000 Leagues Under the Sea","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.","['KirkDouglas', 'JamesMason', 'PaulLukas']",['RichardFleischer'],0.3448991568157673,1954,0.0,0.0,"[169, 2741, 582, 188, 12, 17, 24, 3479, 375, 355]"
227348,seventeen year old jess hear terrifi sound come neighbor apart turn camera set uncov sourc encount ancient evil rest claim soul horror thriller supernatur demon foundfootag andrewjacob richardcabr carlospratt christopherb.landon,Paranormal Activity: The Marked Ones,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.","['AndrewJacobs', 'RichardCabral', 'CarlosPratts']",['ChristopherB.Landon'],0.4491078423261747,2014,0.0,0.0,"[3813, 3656, 3173, 3320, 2983, 2439, 2441, 3894, 3528, 660]"
1955,victorian surgeon rescu heavili disfigur man mistreat owner side show freak behind monstrou fa ade reveal person great intellig sensit base true stori joseph merrick call john merrick film sever deform man th centuri london drama histori exploit biographi hospit curios sideshow disfigur physicaldeform freak 19thcenturi digniti anthonyhopkin johnhurt annebancroft davidlynch,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.","['AnthonyHopkins', 'JohnHurt', 'AnneBancroft']",['DavidLynch'],0.5079883448786051,1980,0.0,0.0,"[1617, 3364, 3376, 581, 1280, 3632, 641, 1875, 2661, 3635]"
152532,loos base true life tale ron woodroof drug take women love homophob man diagnos hiv aid given thirti day live drama histori women aid biographi basedontruestori hiv drug 1980 matthewmcconaughey jennifergarn jaredleto jean-marcvallé,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.","['MatthewMcConaughey', 'JenniferGarner', 'JaredLeto']",['Jean-MarcVallée'],0.6052880888126497,2013,0.0,0.0,"[1875, 2417, 3768, 315, 1224, 2945, 2020, 1216, 1218, 2307]"
243940,medic research frank fiance zoe team achiev imposs found way reviv dead success unsanct experi lifeless anim readi make work public howev dean learn done shut zoe kill attempt recreat experi lead frank test process zoe reviv someth evil within thriller horror terror experi afterlif paranorm violenc death evil research posses oliviawild markduplass donaldglov davidgelb,The Lazarus Effect,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.","['OliviaWilde', 'MarkDuplass', 'DonaldGlover']",['DavidGelb'],0.4513400341112859,2015,0.0,0.0,"[2362, 1553, 2983, 3101, 2098, 363, 2236, 2348, 1195, 1373]"
77,suffer short term memori loss head injuri leonard shelbi embark grim quest find lowlif murder wife gritti complex thriller pack knot hangman noos carri plan shelbi snap polaroid peopl place jot contextu note back photo aid search jog memori even tattoo bodi desper bid rememb mysteri thriller individu insulin tattoo waitress amnesia motel insurancesalesman reveng memoryloss polaroid flashback neo-noir guypearc carrie-annemoss joepantoliano christophernolan,Memento,"Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.","['GuyPearce', 'Carrie-AnneMoss', 'JoePantoliano']",['ChristopherNolan'],0.6083344586045774,2000,0.0,0.0,"[1725, 2633, 1020, 273, 1743, 2863, 2305, 3705, 4259, 725]"
157547,woman tri exoner brother murder convict prove crime commit supernatur phenomenon horror hallucin supernatur mirror skeptic ghost karengillan brentonthwait kateesackhoff mikeflanagan,Oculus,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,"['KarenGillan', 'BrentonThwaites', 'KateeSackhoff']",['MikeFlanagan'],0.5323043467530046,2013,0.0,0.0,"[3057, 3663, 1134, 3458, 2848, 2197, 1431, 1595, 4220, 1729]"
2295,calam dant randal shop send look new horizon ultim settl moobi fiction disney mcdonald style fast food empir comedi independentfilm aftercreditssting duringcreditssting briano'halloran jeffanderson jasonmew kevinsmith,Clerks II,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire.","[""BrianO'Halloran"", 'JeffAnderson', 'JasonMewes']",['KevinSmith'],0.4350487579645191,2006,0.0,0.0,"[356, 1923, 1357, 3249, 3956, 1806, 4353, 3758, 790, 3000]"
